     86    0.261114E-06    0.801925E-03   -0.348730E+01    0.195366E-02
     87    0.255847E-06    0.783699E-03   -0.348617E+01    0.195877E-02
     88    0.247825E-06    0.766088E-03   -0.349013E+01    0.194097E-02
     89    0.241563E-06    0.749064E-03   -0.349149E+01    0.193492E-02
     90    0.234729E-06    0.732601E-03   -0.349430E+01    0.192243E-02
     91    0.223731E-06    0.716675E-03   -0.350560E+01    0.187308E-02
     92    0.213309E-06    0.701262E-03   -0.351687E+01    0.182507E-02
     93    0.206601E-06    0.686342E-03   -0.352141E+01    0.180611E-02
     94    0.203276E-06    0.671892E-03   -0.351921E+01    0.181525E-02
     95    0.208706E-06    0.657895E-03   -0.349862E+01    0.190340E-02
     96    0.218592E-06    0.644330E-03   -0.346947E+01    0.203552E-02
     97    0.213412E-06    0.631180E-03   -0.347093E+01    0.202870E-02
     98    0.196382E-06    0.618429E-03   -0.349819E+01    0.190530E-02
     99    0.191021E-06    0.606061E-03   -0.350143E+01    0.189111E-02
    100    0.194550E-06    0.594059E-03   -0.348480E+01    0.196495E-02
    101    0.194241E-06    0.582411E-03   -0.347689E+01    0.200107E-02
    102    0.191211E-06    0.571102E-03   -0.347520E+01    0.200887E-02
    103    0.180816E-06    0.560119E-03   -0.349104E+01    0.193690E-02
    104    0.167252E-06    0.549451E-03   -0.351656E+01    0.182639E-02
    105    0.164746E-06    0.539084E-03   -0.351484E+01    0.183363E-02
    106    0.169529E-06    0.529007E-03   -0.349422E+01    0.192279E-02
    107    0.172356E-06    0.519211E-03   -0.347892E+01    0.199175E-02
    108    0.171099E-06    0.509684E-03   -0.347405E+01    0.201417E-02
    109    0.166281E-06    0.500417E-03   -0.347849E+01    0.199371E-02
    110    0.159233E-06    0.491400E-03   -0.348940E+01    0.194424E-02
    111    0.154460E-06    0.482625E-03   -0.349479E+01    0.192025E-02
    112    0.154688E-06    0.474083E-03   -0.348640E+01    0.195773E-02
    113    0.153363E-06    0.465766E-03   -0.348245E+01    0.197562E-02
    114    0.151122E-06    0.457666E-03   -0.348122E+01    0.198121E-02
    115    0.148971E-06    0.449775E-03   -0.347989E+01    0.198727E-02
    116    0.142581E-06    0.442087E-03   -0.349144E+01    0.193511E-02
    117    0.141976E-06    0.434594E-03   -0.348587E+01    0.196011E-02
    118    0.147610E-06    0.427290E-03   -0.346161E+01    0.207274E-02
    119    0.143108E-06    0.420168E-03   -0.346776E+01    0.204358E-02
    120    0.130541E-06    0.413223E-03   -0.350044E+01    0.189546E-02
    121    0.125365E-06    0.406449E-03   -0.351083E+01    0.185064E-02
    122    0.128514E-06    0.399840E-03   -0.349294E+01    0.192848E-02
    123    0.129502E-06    0.393391E-03   -0.348255E+01    0.197517E-02
    124    0.127641E-06    0.387097E-03   -0.348183E+01    0.197843E-02
    125    0.128285E-06    0.380952E-03   -0.347269E+01    0.202049E-02
    126    0.128635E-06    0.374953E-03   -0.346462E+01    0.205841E-02
    127    0.125989E-06    0.369094E-03   -0.346681E+01    0.204807E-02
    128    0.121812E-06    0.363372E-03   -0.347466E+01    0.201136E-02
    129    0.117848E-06    0.357782E-03   -0.348229E+01    0.197632E-02
    130    0.116074E-06    0.352319E-03   -0.348220E+01    0.197673E-02
    131    0.113883E-06    0.346981E-03   -0.348385E+01    0.196926E-02
    132    0.109982E-06    0.341763E-03   -0.349240E+01    0.193085E-02
    133    0.109127E-06    0.336663E-03   -0.348926E+01    0.194487E-02
    134    0.110360E-06    0.331675E-03   -0.347790E+01    0.199642E-02
    135    0.109347E-06    0.326797E-03   -0.347547E+01    0.200761E-02
    136    0.107435E-06    0.322027E-03   -0.347675E+01    0.200173E-02
    137    0.105976E-06    0.317360E-03   -0.347634E+01    0.200359E-02
    138    0.104681E-06    0.312793E-03   -0.347539E+01    0.200799E-02
    139    0.103749E-06    0.308325E-03   -0.347302E+01    0.201896E-02
    140    0.102031E-06    0.303951E-03   -0.347407E+01    0.201409E-02
    141    0.994245E-07    0.299670E-03   -0.347915E+01    0.199068E-02
    142    0.978324E-07    0.295479E-03   -0.348004E+01    0.198659E-02
    143    0.977405E-07    0.291375E-03   -0.347438E+01    0.201267E-02
    144    0.968069E-07    0.287356E-03   -0.347251E+01    0.202133E-02
    145    0.941352E-07    0.283420E-03   -0.347868E+01    0.199284E-02
    146    0.921722E-07    0.279564E-03   -0.348188E+01    0.197820E-02
    147    0.911579E-07    0.275786E-03   -0.348078E+01    0.198323E-02
    148    0.906841E-07    0.272084E-03   -0.347717E+01    0.199977E-02
    149    0.907741E-07    0.268456E-03   -0.347091E+01    0.202880E-02
    150    0.889388E-07    0.264901E-03   -0.347399E+01    0.201446E-02
    151    0.860072E-07    0.261415E-03   -0.348280E+01    0.197404E-02
    152    0.843930E-07    0.257998E-03   -0.348531E+01    0.196264E-02
    153    0.836291E-07    0.254647E-03   -0.348358E+01    0.197047E-02
    154    0.845853E-07    0.251362E-03   -0.347300E+01    0.201905E-02
    155    0.865166E-07    0.248139E-03   -0.345760E+01    0.209197E-02
    156    0.854930E-07    0.244978E-03   -0.345720E+01    0.209389E-02
    157    0.812940E-07    0.241877E-03   -0.347354E+01    0.201658E-02
    158    0.781208E-07    0.238834E-03   -0.348533E+01    0.196255E-02
    159    0.774807E-07    0.235849E-03   -0.348344E+01    0.197111E-02
    160    0.769251E-07    0.232919E-03   -0.348114E+01    0.198159E-02
    161    0.760891E-07    0.230044E-03   -0.348049E+01    0.198456E-02
    162    0.752911E-07    0.227221E-03   -0.347971E+01    0.198814E-02
    163    0.738874E-07    0.224450E-03   -0.348255E+01    0.197516E-02
    164    0.737234E-07    0.221729E-03   -0.347822E+01    0.199496E-02
    165    0.748433E-07    0.219058E-03   -0.346641E+01    0.204996E-02
    166    0.745354E-07    0.216435E-03   -0.346296E+01    0.206627E-02
    167    0.729989E-07    0.213858E-03   -0.346681E+01    0.204806E-02
    168    0.710948E-07    0.211327E-03   -0.347312E+01    0.201852E-02
    169    0.687688E-07    0.208841E-03   -0.348242E+01    0.197573E-02
    170    0.676146E-07    0.206398E-03   -0.348467E+01    0.196556E-02
    171    0.680226E-07    0.203998E-03   -0.347697E+01    0.200068E-02
    172    0.680822E-07    0.201640E-03   -0.347154E+01    0.202585E-02
    173    0.672561E-07    0.199322E-03   -0.347182E+01    0.202454E-02
    174    0.660393E-07    0.197044E-03   -0.347476E+01    0.201090E-02
    175    0.643733E-07    0.194805E-03   -0.348089E+01    0.198270E-02
    176    0.633880E-07    0.192604E-03   -0.348266E+01    0.197466E-02
    177    0.641065E-07    0.190440E-03   -0.347286E+01    0.201974E-02
    178    0.639790E-07    0.188312E-03   -0.346884E+01    0.203850E-02
    179    0.615803E-07    0.186220E-03   -0.348058E+01    0.198412E-02
    180    0.604568E-07    0.184162E-03   -0.348375E+01    0.196968E-02
    181    0.614517E-07    0.182138E-03   -0.347187E+01    0.202434E-02
    182    0.612999E-07    0.180148E-03   -0.346817E+01    0.204165E-02
    183    0.598561E-07    0.178190E-03   -0.347377E+01    0.201547E-02
    184    0.589641E-07    0.176263E-03   -0.347557E+01    0.200714E-02
    185    0.586652E-07    0.174368E-03   -0.347309E+01    0.201867E-02
    186    0.579839E-07    0.172503E-03   -0.347349E+01    0.201680E-02
    187    0.566472E-07    0.170668E-03   -0.347897E+01    0.199149E-02
    188    0.556460E-07    0.168862E-03   -0.348210E+01    0.197721E-02
    189    0.553603E-07    0.167084E-03   -0.347974E+01    0.198799E-02
    190    0.548670E-07    0.165335E-03   -0.347905E+01    0.199112E-02
    191    0.538372E-07    0.163613E-03   -0.348273E+01    0.197432E-02
    192    0.533597E-07    0.161917E-03   -0.348208E+01    0.197730E-02
    193    0.538373E-07    0.160248E-03   -0.347371E+01    0.201578E-02
    194    0.538361E-07    0.158604E-03   -0.346924E+01    0.203662E-02
    195    0.531063E-07    0.156986E-03   -0.347071E+01    0.202972E-02
    196    0.525525E-07    0.155392E-03   -0.347084E+01    0.202916E-02
    197    0.517858E-07    0.153822E-03   -0.347281E+01    0.201996E-02
    198    0.506495E-07    0.152277E-03   -0.347806E+01    0.199569E-02
    199    0.494933E-07    0.150754E-03   -0.348372E+01    0.196983E-02
    200    0.484421E-07    0.149254E-03   -0.348870E+01    0.194737E-02
    201    0.482246E-07    0.147776E-03   -0.348634E+01    0.195802E-02
    202    0.488171E-07    0.146320E-03   -0.347673E+01    0.200179E-02
    203    0.489566E-07    0.144886E-03   -0.347121E+01    0.202739E-02
    204    0.482011E-07    0.143472E-03   -0.347371E+01    0.201577E-02
    205    0.471626E-07    0.142079E-03   -0.347893E+01    0.199167E-02
    206    0.463321E-07    0.140706E-03   -0.348243E+01    0.197569E-02
    207    0.459447E-07    0.139353E-03   -0.348188E+01    0.197819E-02
    208    0.459527E-07    0.138020E-03   -0.347763E+01    0.199765E-02
    209    0.457118E-07    0.136705E-03   -0.347576E+01    0.200629E-02
    210    0.449511E-07    0.135410E-03   -0.347891E+01    0.199178E-02
    211    0.443296E-07    0.134132E-03   -0.348084E+01    0.198295E-02
    212    0.439973E-07    0.132873E-03   -0.348001E+01    0.198674E-02
    213    0.437235E-07    0.131631E-03   -0.347864E+01    0.199301E-02
    214    0.436939E-07    0.130406E-03   -0.347488E+01    0.201036E-02
    215    0.431819E-07    0.129199E-03   -0.347596E+01    0.200537E-02
    216    0.417191E-07    0.128008E-03   -0.348690E+01    0.195546E-02
    217    0.407853E-07    0.126834E-03   -0.349273E+01    0.192939E-02
    218    0.409723E-07    0.125676E-03   -0.348676E+01    0.195610E-02
    219    0.412106E-07    0.124533E-03   -0.348028E+01    0.198553E-02
    220    0.411061E-07    0.123406E-03   -0.347743E+01    0.199858E-02
    221    0.407202E-07    0.122294E-03   -0.347760E+01    0.199781E-02
    222    0.400457E-07    0.121197E-03   -0.348094E+01    0.198250E-02
    223    0.395438E-07    0.120115E-03   -0.348252E+01    0.197529E-02
    224    0.394890E-07    0.119048E-03   -0.347924E+01    0.199025E-02
    225    0.393100E-07    0.117994E-03   -0.347736E+01    0.199891E-02
    226    0.386903E-07    0.116955E-03   -0.348041E+01    0.198489E-02
    227    0.380169E-07    0.115929E-03   -0.348421E+01    0.196760E-02
    228    0.372767E-07    0.114916E-03   -0.348894E+01    0.194629E-02
    229    0.366544E-07    0.113917E-03   -0.349246E+01    0.193059E-02
    230    0.366862E-07    0.112931E-03   -0.348831E+01    0.194914E-02
    231    0.368032E-07    0.111957E-03   -0.348317E+01    0.197236E-02
    232    0.364925E-07    0.110996E-03   -0.348310E+01    0.197264E-02
    233    0.361942E-07    0.110047E-03   -0.348294E+01    0.197338E-02
    234    0.358802E-07    0.109111E-03   -0.348301E+01    0.197305E-02
    235    0.354951E-07    0.108186E-03   -0.348400E+01    0.196856E-02
    236    0.354194E-07    0.107273E-03   -0.348125E+01    0.198108E-02
    237    0.351449E-07    0.106372E-03   -0.348096E+01    0.198239E-02
    238    0.341529E-07    0.105482E-03   -0.348975E+01    0.194269E-02
    239    0.334608E-07    0.104603E-03   -0.349501E+01    0.191931E-02
    240    0.337113E-07    0.103734E-03   -0.348815E+01    0.194986E-02
    241    0.338515E-07    0.102877E-03   -0.348274E+01    0.197429E-02
    242    0.333468E-07    0.102030E-03   -0.348568E+01    0.196099E-02
    243    0.329130E-07    0.101194E-03   -0.348779E+01    0.195148E-02
    244    0.327391E-07    0.100368E-03   -0.348653E+01    0.195714E-02
    245    0.323486E-07    0.995520E-04   -0.348819E+01    0.194965E-02
    246    0.316863E-07    0.987459E-04   -0.349365E+01    0.192532E-02
    247    0.312279E-07    0.979496E-04   -0.349646E+01    0.191290E-02
    248    0.313207E-07    0.971628E-04   -0.349167E+01    0.193412E-02
    249    0.315138E-07    0.963855E-04   -0.348551E+01    0.196173E-02
    250    0.312600E-07    0.956175E-04   -0.348555E+01    0.196157E-02
    251    0.309247E-07    0.948587E-04   -0.348677E+01    0.195605E-02
    252    0.307651E-07    0.941088E-04   -0.348557E+01    0.196146E-02
    253    0.303438E-07    0.933678E-04   -0.348813E+01    0.194995E-02
    254    0.297012E-07    0.926355E-04   -0.349400E+01    0.192375E-02
    255    0.293344E-07    0.919118E-04   -0.349599E+01    0.191495E-02
    256    0.292262E-07    0.911965E-04   -0.349421E+01    0.192285E-02
    257    0.290293E-07    0.904895E-04   -0.349376E+01    0.192482E-02
    258    0.286754E-07    0.897908E-04   -0.349572E+01    0.191615E-02
    259    0.283222E-07    0.891001E-04   -0.349775E+01    0.190722E-02
    260    0.281947E-07    0.884173E-04   -0.349637E+01    0.191329E-02
    261    0.283536E-07    0.877424E-04   -0.349060E+01    0.193887E-02
    262    0.283552E-07    0.870751E-04   -0.348726E+01    0.195384E-02
    263    0.279347E-07    0.864155E-04   -0.349045E+01    0.193956E-02
    264    0.274450E-07    0.857633E-04   -0.349484E+01    0.192005E-02
    265    0.270744E-07    0.851185E-04   -0.349747E+01    0.190847E-02
    266    0.268590E-07    0.844809E-04   -0.349767E+01    0.190758E-02
    267    0.268266E-07    0.838504E-04   -0.349494E+01    0.191960E-02
    268    0.266381E-07    0.832270E-04   -0.349476E+01    0.192039E-02
    269    0.261846E-07    0.826105E-04   -0.349899E+01    0.190179E-02
    270    0.258115E-07    0.820008E-04   -0.350201E+01    0.188862E-02
    271    0.256453E-07    0.813979E-04   -0.350160E+01    0.189037E-02
    272    0.256119E-07    0.808016E-04   -0.349898E+01    0.190184E-02
    273    0.256602E-07    0.802118E-04   -0.349498E+01    0.191944E-02
    274    0.255302E-07    0.796284E-04   -0.349401E+01    0.192370E-02
    275    0.249996E-07    0.790514E-04   -0.349998E+01    0.189747E-02
    276    0.244820E-07    0.784806E-04   -0.350592E+01    0.187170E-02
    277    0.244210E-07    0.779160E-04   -0.350386E+01    0.188057E-02
    278    0.245005E-07    0.773575E-04   -0.349933E+01    0.190031E-02
    279    0.244003E-07    0.768049E-04   -0.349799E+01    0.190615E-02
    280    0.242130E-07    0.762583E-04   -0.349824E+01    0.190508E-02
    281    0.239367E-07    0.757174E-04   -0.350013E+01    0.189679E-02
    282    0.236296E-07    0.751823E-04   -0.350266E+01    0.188578E-02
    283    0.234280E-07    0.746529E-04   -0.350331E+01    0.188295E-02
    284    0.232070E-07    0.741290E-04   -0.350437E+01    0.187838E-02
    285    0.228798E-07    0.736106E-04   -0.350749E+01    0.186493E-02
    286    0.225915E-07    0.730976E-04   -0.350996E+01    0.185436E-02
    287    0.224189E-07    0.725900E-04   -0.351026E+01    0.185306E-02
    288    0.223584E-07    0.720877E-04   -0.350842E+01    0.186094E-02
    289    0.224475E-07    0.715905E-04   -0.350369E+01    0.188133E-02
    290    0.225194E-07    0.710985E-04   -0.349930E+01    0.190041E-02
    291    0.222979E-07    0.706115E-04   -0.350061E+01    0.189469E-02
    292    0.218859E-07    0.701295E-04   -0.350574E+01    0.187247E-02
    293    0.215377E-07    0.696524E-04   -0.350974E+01    0.185530E-02
    294    0.213004E-07    0.691802E-04   -0.351159E+01    0.184738E-02
    295    0.211971E-07    0.687128E-04   -0.351076E+01    0.185093E-02
    296    0.211174E-07    0.682501E-04   -0.350946E+01    0.185647E-02
    297    0.208607E-07    0.677920E-04   -0.351185E+01    0.184630E-02
    298    0.206009E-07    0.673386E-04   -0.351438E+01    0.183558E-02
    299    0.205726E-07    0.668896E-04   -0.351207E+01    0.184536E-02
    300    0.205440E-07    0.664452E-04   -0.350978E+01    0.185513E-02
